Year,Player Name,Team Name,Price (in crores),Status
2018,Ms dhoni,Chennai Super Kings,15.0,R
2018,Suresh Raina,Chennai Super Kings,11.0,R
2018,Deepak chahar,Chennai Super Kings,8.0,S
2018,Kedar jadhav,Chennai Super Kings,7.8,S
2018,Ravindra jadeja,Chennai Super Kings,7.0,R
2018,Dwayne bravo,Chennai Super Kings,6.4,R
2018,Karn sharma,Chennai Super Kings,5.0,S
2018,Shane watson,Chennai Super Kings,4.0,S
2018,Shardul thakur,Chennai Super Kings,2.6,S
2018,Ambati rayudu,Chennai Super Kings,2.2,S
2018,David willey,Chennai Super Kings,2.0,S
2018,Harbhajan singh,Chennai Super Kings,2.0,S
2018,Murali vijay,Chennai Super Kings,2.0,S
2018,Faf du Plessis,Chennai Super Kings,1.6,S
2018,Mark wood,Chennai Super Kings,1.5,S
2018,Imran Tahir,Chennai Super Kings,1.0,S
2018,Sam billings,Chennai Super Kings,1.0,S
2018,Lungi Ngidi,Chennai Super Kings,0.5,S
2018,Km asif,Chennai Super Kings,0.4,S
2018,Dhruv shorey,Chennai Super Kings,0.2,S
2018,Chris morris,Delhi Daredevils,11.0,R
2018,Glenn maxwell,Delhi Daredevils,9.0,S
2018,Rishabh pant,Delhi Daredevils,8.0,R
2018,Shreyas iyer,Delhi Daredevils,7.0,S
2018,Amit mishra,Delhi Daredevils,4.0,R
2018,Shahbaz nadeem,Delhi Daredevils,3.2,S
2018,Vijay shankar,Delhi Daredevils,3.2,S
2018,Mohammad shami,Delhi Daredevils,3.0,S
2018,Rahul tewatia,Delhi Daredevils,3.0,S
2018,Gautam Gambhir,Delhi Daredevils,2.8,S
2018,Trent boult,Delhi Daredevils,2.2,S
2018,Liam Plunkett,Delhi Daredevils,2.0,S
2018,Colin munro,Delhi Daredevils,1.9,S
2018,Daniel christian,Delhi Daredevils,1.5,S
2018,Jason Roy,Delhi Daredevils,1.5,S
2018,Naman Ojha,Delhi Daredevils,1.4,S
2018,Prithvi shaw,Delhi Daredevils,1.2,S
2018,Avesh khan,Delhi Daredevils,0.75,S
2018,Abhishek sharma,Delhi Daredevils,0.55,S
2018,Junior Dala,Delhi Daredevils,0.5,S
2018,Harshal patel,Delhi Daredevils,0.2,S
2018,Sandeep lamichhane,Delhi Daredevils,0.2,S
2018,Axar patel,Kings XI Punjab,12.5,R
2018,Lokesh rahul,Kings XI Punjab,11.0,S
2018,Ravichandran ashwin,Kings XI Punjab,7.6,S
2018,Andrew tye,Kings XI Punjab,7.2,S
2018,Aaron Finch,Kings XI Punjab,6.2,S
2018,Marcus Stoinis,Kings XI Punjab,6.2,S
2018,Karun nair,Kings XI Punjab,5.6,S
2018,Mujeeb zadran,Kings XI Punjab,4.0,S
2018,Ankit rajpoot,Kings XI Punjab,3.0,S
2018,David Miller,Kings XI Punjab,3.0,R
2018,Mohit sharma,Kings XI Punjab,2.4,S
2018,Brainder sran,Kings XI Punjab,2.2,S
2018,Chris gayle,Kings XI Punjab,0.0,U
2018,Yuvraj singh,Kings XI Punjab,2.0,S
2018,Mayank dagar,Kings XI Punjab,1.6,S
2018,Akshdeep nath,Kings XI Punjab,1.0,S
2018,Manoj tiwary,Kings XI Punjab,1.0,S
2018,Mayank agarwal,Kings XI Punjab,1.0,S
2018,Chris lynn,Kolkata Knight Riders,9.6,S
2018,Andre russell,Kolkata Knight Riders,8.5,R
2018,Sunil narine,Kolkata Knight Riders,8.5,R
2018,Dinesh karthik,Kolkata Knight Riders,7.4,S
2018,Robin uthappa,Kolkata Knight Riders,6.4,R
2018,Kuldeep yadav,Kolkata Knight Riders,5.8,R
2018,Piyush chawla,Kolkata Knight Riders,4.2,R
2018,Nitish rana,Kolkata Knight Riders,3.4,S
2018,Shivam mavi,Kolkata Knight Riders,3.0,S
2018,Mitchell johnson,Kolkata Knight Riders,2.0,S
2018,Shubman gill,Kolkata Knight Riders,1.8,S
2018,Tom curran,Kolkata Knight Riders,1.0,S
2018,Vinay kumar,Kolkata Knight Riders,1.0,S
2018,Rinku singh,Kolkata Knight Riders,0.8,S
2018,Javon searles,Kolkata Knight Riders,0.3,S
2018,Prasidh krishna,Kolkata Knight Riders,0.2,S
2018,Rohit sharma,Mumbai Indians,15.0,R
2018,Hardik pandya,Mumbai Indians,11.0,R
2018,Krunal pandya,Mumbai Indians,8.8,S
2018,Jasprit bumrah,Mumbai Indians,7.0,R
2018,Ishan kishan,Mumbai Indians,6.2,S
2018,Kieron Pollard,Mumbai Indians,5.4,R
2018,Evin lewis,Mumbai Indians,3.8,S
2018,Suryakumar yadav,Mumbai Indians,3.2,S
2018,Ben cutting,Mumbai Indians,2.2,S
2018,Mustafizur rahman,Mumbai Indians,2.2,S
2018,Rahul chahar,Mumbai Indians,1.9,S
2018,Pradeep sangwan,Mumbai Indians,1.5,S
2018,Jean paul duminy,Mumbai Indians,1.0,S
2018,Mitchell mcclenaghan,Mumbai Indians,0.0,U
2018,Akila dananjaya,Mumbai Indians,0.5,S
2018,Aditya tare,Mumbai Indians,0.2,S
2018,Mayank markande,Mumbai Indians,0.2,S
2018,Ben stokes,Rajasthan Royals,12.5,S
2018,Jaydev unadkat,Rajasthan Royals,11.5,S
2018,Sanju samson,Rajasthan Royals,8.0,S
2018,Jofra Archer,Rajasthan Royals,7.2,S
2018,Krishnappa gowtham,Rajasthan Royals,6.2,S
2018,Jos Buttler,Rajasthan Royals,4.4,R
2018,Ajinkya rahane,Rajasthan Royals,4.0,R
2018,Rahul tripathi,Rajasthan Royals,3.4,S
2018,Dhawal kulkarni,Rajasthan Royals,0.75,S
2018,Ben laughlin,Rajasthan Royals,0.5,S
2018,Heinrich Klaasen,Rajasthan Royals,0.5,S
2018,Ish sodhi,Rajasthan Royals,0.5,S
2018,Stuart Binny,Rajasthan Royals,0.5,S
2018,Anureet Singh,Rajasthan Royals,0.3,S
2018,Ankit sharma,Rajasthan Royals,0.2,S
2018,Mahipal lomror,Rajasthan Royals,0.2,S
2018,Prashant chopra,Rajasthan Royals,0.2,S
2018,Shreyas gopal,Rajasthan Royals,0.2,S
2018,Virat kohli,Royal Challengers Bangalore,17.0,R
2018,Ab de villiers,Royal Challengers Bangalore,11.0,R
2018,Chris woakes,Royal Challengers Bangalore,7.4,S
2018,Yuzvendra chahal,Royal Challengers Bangalore,6.0,R
2018,Umesh yadav,Royal Challengers Bangalore,4.2,S
2018,Brendon mccullum,Royal Challengers Bangalore,3.6,S
2018,Washington sundar,Royal Challengers Bangalore,3.2,S
2018,Quinton de Kock,Royal Challengers Bangalore,2.8,S
2018,Mohammed siraj,Royal Challengers Bangalore,2.6,S
2018,Colin de grandhomme,Royal Challengers Bangalore,2.2,S
2018,Murugan ashwin,Royal Challengers Bangalore,2.2,S
2018,Corey anderson,Royal Challengers Bangalore,2.0,S
2018,Sarfaraz khan,Royal Challengers Bangalore,1.75,R
2018,Moeen Ali,Royal Challengers Bangalore,1.7,S
2018,Mandeep singh,Royal Challengers Bangalore,1.4,S
2018,Manan vohra,Royal Challengers Bangalore,1.1,S
2018,Pawan negi,Royal Challengers Bangalore,1.0,S
2018,Tim southee,Royal Challengers Bangalore,1.0,S
2018,Kulwant khejroliya,Royal Challengers Bangalore,0.85,S
2018,Parthiv patel,Royal Challengers Bangalore,0.2,S
2018,Manish pandey,Sunrisers Hyderabad,11.0,S
2018,Rashid Khan,Sunrisers Hyderabad,9.0,R
2018,Bhuvneshwar kumar,Sunrisers Hyderabad,8.5,R
2018,Shikhar dhawan,Sunrisers Hyderabad,5.2,R
2018,Wriddhiman saha,Sunrisers Hyderabad,5.0,S
2018,Siddarth kaul,Sunrisers Hyderabad,3.8,S
2018,Deepak hooda,Sunrisers Hyderabad,3.6,S
2018,Khaleel ahmed,Sunrisers Hyderabad,3.0,S
2018,Sandeep sharma,Sunrisers Hyderabad,3.0,S
2018,Kane williamson,Sunrisers Hyderabad,3.0,R
2018,Carlos brathwaite,Sunrisers Hyderabad,2.0,S
2018,Chris jordan,Sunrisers Hyderabad,2.0,S
2018,Shakib al hasan,Sunrisers Hyderabad,2.0,S
2018,Yusuf Pathan,Sunrisers Hyderabad,1.9,S
2018,Alex hales,Sunrisers Hyderabad,1.0,S
2018,Mohammad nabi,Sunrisers Hyderabad,1.0,S
2018,Shreevats goswami,Sunrisers Hyderabad,1.0,S
2018,Basil thampi,Sunrisers Hyderabad,0.95,S
2018,Billy stanlake,Sunrisers Hyderabad,0.5,S
2018,Ricky bhui,Sunrisers Hyderabad,0.2,S
2018,Â Liam Plunkett,,0.0,U
2018,Angelo Mathews,,0.0,U
2018,Cameron White,,0.0,U
2018,Colin Ingram,,0.0,U
2018,Corey Anderson,,0.0,U
2018,David Willey,,0.0,U
2018,Eoin Morgan,,0.0,U
2018,James Faulkner,,0.0,U
2018,Josh Hazlewood,,0.0,U
2018,Harry Gurney,,0.0,U
2018,Hashim Amla,,0.0,U
2018,Jason Holder,,0.0,U
2018,Joe Root,,0.0,U
2018,Jonny Bairstow,,0.0,U
2018,Kyle Abbott,,0.0,U
2018,Lendl Simmons,,0.0,U
2018,Michael Klinger,,0.0,U
2018,Moises Henriques,,0.0,U
2018,Nathan Lyon,,0.0,U
2018,Peter Handscomb,,0.0,U
2018,Ravi Bopara,,0.0,U
2018,Shaun Marsh,,0.0,U
2018,Steven Finn,,0.0,U
2018,Travis Head,,0.0,U
2018,Adam Zampa,,0.0,U
2018,Alex Hales,,0.0,U
2018,Dale Steyn,,0.0,U
2018,Dwayne Smith,,0.0,U
2018,Lasith Malinga,,0.0,U
2018,Mitchell McClenaghan,,0.0,U
2018,Samuel Badree,,0.0,U
2018,Tom Curran,,0.0,U
2018,Tymal Mills,,0.0,U
2018,Adam Milne,,0.0,U
2018,Adil Rashid,,0.0,U
2018,Cheteshwar Pujara,,0.0,U
2018,Daren Sammy,,0.0,U
2018,Darren Bravo,,0.0,U
2018,Ishant Sharma,,0.0,U
2018,Jerome Taylor,,0.0,U
2018,Joe Denly,,0.0,U
2018,Johnson Charles,,0.0,U
2018,Lockie Ferguson,,0.0,U
2018,Luke Ronchi,,0.0,U
2018,Marchant De Lange,,0.0,U
2018,Martin Guptill,,0.0,U
2018,Morne Morkel,,0.0,U
2018,Peter Siddle,,0.0,U
2018,Ross Taylor,,0.0,U
2018,Samit Patel,,0.0,U
2018,Usman Khawaja,,0.0,U
2018,Wayne Parnell,,0.0,U
2018,Â Shabbir Rahaman,,0.0,U
2018,Aaron Phangiso,,0.0,U
2018,Abhimanyu Mithun,,0.0,U
2018,Abhinav Mukund,,0.0,U
2018,Abul Raju,,0.0,U
2018,Aiden Markram,,0.0,U
2018,Andile Lucky Phehlukwayo,,0.0,U
2018,Andre Fletcher,,0.0,U
2018,Anton Devcich,,0.0,U
2018,Asela Gunarathne,,0.0,U
2018,Ashley Nurse,,0.0,U
2018,Ashoke Dinda,,0.0,U
2018,Ashton Agar,,0.0,U
2018,Ben Hilfenhaus,,0.0,U
2018,Ben Wheeler,,0.0,U
2018,Beuran Hendricks,,0.0,U
2018,Chadwick Walton,,0.0,U
2018,Dane Paterson,,0.0,U
2018,Dasun Shanaka,,0.0,U
2018,David Wiese,,0.0,U
2018,Dawid Malan,,0.0,U
2018,Dawlat Zadran,,0.0,U
2018,Dean Elgar,,0.0,U
2018,Dhananjaya Silva,,0.0,U
2018,Dilshan Munaweera,,0.0,U
2018,Dinesh Ramdin,,0.0,U
2018,Duanne Olivier,,0.0,U
2018,Dwaine Pretorius,,0.0,U
2018,Faiz Fazal,,0.0,U
2018,Farhaan Behardien,,0.0,U
2018,Fawad Ahmed,,0.0,U
2018,Glenn Phillips,,0.0,U
2018,Graeme Cremer,,0.0,U
2018,Gulbadin Naib,,0.0,U
2018,Hilton Cartwright,,0.0,U
2018,Irfan Pathan,,0.0,U
2018,Ish Sodhi,,0.0,U
2018,Isuru Udana,,0.0,U
2018,Jhye Richardson,,0.0,U
2018,Joe Burns,,0.0,U
2018,Joel Paris,,0.0,U
2018,John Hastings,,0.0,U
2018,Jon-Jon Smuts,,0.0,U
2018,Jonathan Carter,,0.0,U
2018,Keshav Maharaj,,0.0,U
2018,Kesrick Williams,,0.0,U
2018,Kusal Perera,,0.0,U
2018,Lakshan Sandakan,,0.0,U
2018,M Shahzad Mohammadi,,0.0,U
2018,Malcolm Waller,,0.0,U
2018,Mandeep Singh,,0.0,U
2018,Manpreet Grewal,,0.0,U
2018,Marlon Samuels,,0.0,U
2018,Matt Henry,,0.0,U
2018,Michael Beer,,0.0,U
2018,Mohammed Mahmudullah,,0.0,U
2018,Munaf Patel,,0.0,U
2018,Najibullah Zadran,,0.0,U
2018,Neil Wagner,,0.0,U
2018,Nicholas Pooran,,0.0,U
2018,Niroshan Dickwella,,0.0,U
2018,Nuwan Kulasekera,,0.0,U
2018,Pankaj Singh,,0.0,U
2018,Parvez Rasool,,0.0,U
2018,Parvinder Awana,,0.0,U
2018,Paul Stirling,,0.0,U
2018,Pragyan Ojha,,0.0,U
2018,Praveen Kumar,,0.0,U
2018,Rahul Sharma,,0.0,U
2018,Rayad Emrit,,0.0,U
2018,Reeza Hendricks,,0.0,U
2018,Rishi Dhawan,,0.0,U
2018,Robbie Frylinck,,0.0,U
2018,Ronsford Beaton,,0.0,U
2018,Rovman Powell,,0.0,U
2018,Ryan Mclaren,,0.0,U
2018,Sachithra Senanayake,,0.0,U
2018,Scott Boland,,0.0,U
2018,Scott Kuggeleijn,,0.0,U
2018,Sean Abbott,,0.0,U
2018,Seekkuge Prasanna,,0.0,U
2018,Seth Rance,,0.0,U
2018,Shafiqullah Shafaq,,0.0,U
2018,Shannon Gabriel,,0.0,U
2018,Shapoor Zadran,,0.0,U
2018,Sheldon Cottrell,,0.0,U
2018,Sikandar Butt,,0.0,U
2018,Solomon Mire,,0.0,U
2018,Sreenath Arvind,,0.0,U
2018,Sudeep Tyagi,,0.0,U
2018,Suranga Lakmal,,0.0,U
2018,Tabraiz Shamsi,,0.0,U
2018,Tamim Khan,,0.0,U
2018,Thisara Perera,,0.0,U
2018,Tom Latham,,0.0,U
2018,Upul Tharanga,,0.0,U
2018,Varun Aaron,,0.0,U
2018,Vaughn Van Jaarsveld,,0.0,U
2018,Venugopal Rao,,0.0,U
2018,Vernon Philander,,0.0,U
2018,Wiaan Mulder,,0.0,U
2018,Eklavya Dwivedi,,0.0,U
2018,Kevon Cooper,,0.0,U
2018,Michael Neser,,0.0,U
2018,Mitchell Swepson,,0.0,U
2018,Rajat Bhatia,,0.0,U
2018,Thomas Helm,,0.0,U
2018,Tom Cooper,,0.0,U
2018,Alex Carey,,0.0,U
2018,Alexander Ross,,0.0,U
2018,Ben McDermott,,0.0,U
2018,Christiaan Jonker,,0.0,U
2018,Daniel Hughes,,0.0,U
2018,Gurvinder Singh,,0.0,U
2018,Iqbal Abdullah,,0.0,U
2018,Roshon Primus,,0.0,U
2018,Vishnu Solanki,,0.0,U
2018,A. Ashish Reddy,,0.0,U
2018,Aamir Gani,,0.0,U
2018,Aaron Summers,,0.0,U
2018,Abhijeet Tomar,,0.0,U
2018,Abhimanyu Easwaran,,0.0,U
2018,Abhimanyu Rana,,0.0,U
2018,Abhinav Manohar,,0.0,U
2018,Abhishek Gupta,,0.0,U
2018,Abhishek Sakuja,,0.0,U
2018,Abhishek Sharma,,0.0,U
2018,Abu Nechim Ahmed,,0.0,U
2018,Aditya Sarvate,,0.0,U
2018,Aditya Thakare,,0.0,U
2018,Ajit Chahal,,0.0,U
2018,Akash Bhandari,,0.0,U
2018,Akash Parkar,,0.0,U
2018,Akash Sudan,,0.0,U
2018,Akhil Herwadkar,,0.0,U
2018,Akshath Reddy Produturi,,0.0,U
2018,Akshay Karnewar,,0.0,U
2018,Akshay Wakhare,,0.0,U
2018,Alexandar Rama Doss,,0.0,U
2018,Aman Khan,,0.0,U
2018,Amandeep Khare,,0.0,U
2018,Amish Sidhu,,0.0,U
2018,Amit Mishra,,0.0,U
2018,Amit Verma,,0.0,U
2018,Ankeet Bawane,,0.0,U
2018,Ankit Kaushik,,0.0,U
2018,Ankit Lamba,,0.0,U
2018,Ankit Soni,,0.0,U
2018,Ankush Bains,,0.0,U
2018,Anmol Malhotra,,0.0,U
2018,Anmolpreet Singh,,0.0,U
2018,Antony Dhas,,0.0,U
2018,Anuj Rawat,,0.0,U
2018,Anurag Verma,,0.0,U
2018,Anustup Majumdar,,0.0,U
2018,Arjun Nair,,0.0,U
2018,Arjun Sharma,,0.0,U
2018,Armaan Jaffer,,0.0,U
2018,Armaan Jain,,0.0,U
2018,Arshdeep Singh,,0.0,U
2018,Arun Chaprana,,0.0,U
2018,Arun Karthick Basker,,0.0,U
2018,Ashish Hooda,,0.0,U
2018,Ashok Menaria,,0.0,U
2018,Ashok Sandhu,,0.0,U
2018,Aswin Crist,,0.0,U
2018,Athisayaraj V,,0.0,U
2018,Atit Sheth,,0.0,U
2018,Baba Aparajith,,0.0,U
2018,Babasafi Pathan,,0.0,U
2018,Baltej Dhanda,,0.0,U
2018,Bhargav Bhatt,,0.0,U
2018,C.M Gautam,,0.0,U
2018,Cameron Gannon,,0.0,U
2018,Chama Milind,,0.0,U
2018,Chintan Gaja,,0.0,U
2018,Chirag Gandhi,,0.0,U
2018,Chris Green,,0.0,U
2018,Deepak Chaudhary,,0.0,U
2018,Deepak Punia,,0.0,U
2018,Dhruv Raval,,0.0,U
2018,Dinesh Salunke,,0.0,U
2018,Diwesh Pathania,,0.0,U
2018,Domnic Muthuswamy,,0.0,U
2018,Fabid Ahmed,,0.0,U
2018,Gaurav Gambhir,,0.0,U
2018,Gitansh Khera,,0.0,U
2018,Govinda Poddar,,0.0,U
2018,Hamza Tariq,,0.0,U
2018,Hanuma Vihari,,0.0,U
2018,Harmeet Singh Baddhan,,0.0,U
2018,Harpreet Bhatia,,0.0,U
2018,Harvik Desai,,0.0,U
2018,Himanshu Rana,,0.0,U
2018,Himmat Singh,,0.0,U
2018,Hiten Dalal,,0.0,U
2018,Imtiaz Ahmed,,0.0,U
2018,Indrajith Baba,,0.0,U
2018,Ishan Porel,,0.0,U
2018,Ishwar Chaudhary,,0.0,U
2018,Ishwar Pandey,,0.0,U
2018,Jack Wildermuth,,0.0,U
2018,Jagadeesha Suchith,,0.0,U
2018,Jalaj Saxena,,0.0,U
2018,Jaskaran Singh,,0.0,U
2018,Jaskaranvir Singh Sohi,,0.0,U
2018,Javed Khan,,0.0,U
2018,Jay Bista,,0.0,U
2018,Jaydev Shah,,0.0,U
2018,Jitesh Sharma,,0.0,U
2018,Jiwanjot Chauhan,,0.0,U
2018,Jiyas K,,0.0,U
2018,Junior Dala,,0.0,U
2018,Karan Kaila,,0.0,U
2018,Karan Thakur,,0.0,U
2018,Karanveer Singh,,0.0,U
2018,Kartik Tyagi,,0.0,U
2018,KC Cariappa,,0.0,U
2018,Kedar Devdhar,,0.0,U
2018,Khizar Dafedar,,0.0,U
2018,Kishore Kamath,,0.0,U
2018,Kuldeep Hooda,,0.0,U
2018,Kuldip Yadav,,0.0,U
2018,Kunal Chandela,,0.0,U
2018,Kushang Patel,,0.0,U
2018,Kyle Mayers,,0.0,U
2018,Lalit Yadav,,0.0,U
2018,Lizaad Williams,,0.0,U
2018,Lukman Hussain Meriwala,,0.0,U
2018,Mahesh Rawat,,0.0,U
2018,Manan Sharma,,0.0,U
2018,Manjeetkumar Chaudhary,,0.0,U
2018,Manprit Juneja,,0.0,U
2018,Marcus Harris,,0.0,U
2018,Mayank Siddana,,0.0,U
2018,Mayank Sidhu,,0.0,U
2018,Mihir Hirwani,,0.0,U
2018,Milind Kumar,,0.0,U
2018,Milind Tandon,,0.0,U
2018,Mohammad Nazim Siddiqui,,0.0,U
2018,Mohammed Asaduddin,,0.0,U
2018,Mohammed Bilal,,0.0,U
2018,Mohan Prasath,,0.0,U
2018,Mrinank Singh,,0.0,U
2018,Mukesh Kumar Singh,,0.0,U
2018,Nathu Singh,,0.0,U
2018,Nikhil Gangta,,0.0,U
2018,Nikhil Naik,,0.0,U
2018,Ninad Rathva,,0.0,U
2018,Odean Smith,,0.0,U
2018,Oshane Thomas,,0.0,U
2018,Pankaj Jaswal,,0.0,U
2018,Paras Dogra,,0.0,U
2018,Parikshit Valsangkar,,0.0,U
2018,Patrick Kruger,,0.0,U
2018,Paul Valthaty,,0.0,U
2018,Pawan Suyal,,0.0,U
2018,Pradeep Dadhe,,0.0,U
2018,Pradeep Thippeswamy,,0.0,U
2018,Prasidh Krishna,,0.0,U
2018,Pratyush Singh,,0.0,U
2018,Pravin Dubey,,0.0,U
2018,Pravin Tambe,,0.0,U
2018,Priyank Panchal,,0.0,U
2018,Pulkit Narang,,0.0,U
2018,Puneet Datey,,0.0,U
2018,R.Sanjay Yadav,,0.0,U
2018,Rahil Shah,,0.0,U
2018,Rahul Shukla,,0.0,U
2018,Rahul Yadav,,0.0,U
2018,Rajat Paliwal,,0.0,U
2018,Rajat Patidar,,0.0,U
2018,Rajesh Bishnoi Sr,,0.0,U
2018,Rajesh Sharma,,0.0,U
2018,Rajneesh Gurbani,,0.0,U
2018,Rajwinder Singh,,0.0,U
2018,Ramandeep Singh,,0.0,U
2018,Rassie Van Der Dussen,,0.0,U
2018,Ravi Chauhan,,0.0,U
2018,Ravi Kiran Majeti,,0.0,U
2018,Ravi Teja Dwaraka,,0.0,U
2018,Rishi Arothe,,0.0,U
2018,Riyan Parag,,0.0,U
2018,Rohan Marwaha,,0.0,U
2018,Rohan Prem,,0.0,U
2018,Rohith Ravikumar,,0.0,U
2018,Ronit More,,0.0,U
2018,Royston Dias,,0.0,U
2018,Ruturaj Gaikwad,,0.0,U
2018,Ryan Ninan,,0.0,U
2018,Sadiq Kirmani,,0.0,U
2018,Sagar Trivedi,,0.0,U
2018,Sai Kishore Ravi Srinivaasan,,0.0,U
2018,Salman Nizar,,0.0,U
2018,Samarth Kumar,,0.0,U
2018,Samit Gohil,,0.0,U
2018,Sandeep Bavanaka,,0.0,U
2018,Sandeep Kumar Tomar,,0.0,U
2018,Sandeep Warrier,,0.0,U
2018,Sarang Rawat,,0.0,U
2018,Sarbjeet Singh Ladda,,0.0,U
2018,Sarthak Ranjan,,0.0,U
2018,Saurabh Kumar,,0.0,U
2018,Shadab Hussain Jakati,,0.0,U
2018,Shadley Van Schalkwyk,,0.0,U
2018,Shamar Springer,,0.0,U
2018,Shamss Mulani,,0.0,U
2018,Shashank Singh,,0.0,U
2018,Shaurya Sanandia,,0.0,U
2018,Sheldon Jackson,,0.0,U
2018,Shelly Shaurya,,0.0,U
2018,Shivam Chauhan,,0.0,U
2018,Shivam Dube,,0.0,U
2018,Shivam Sharma,,0.0,U
2018,Shivil Kaushik,,0.0,U
2018,Shreekant Wagh,,0.0,U
2018,Shubek Gill,,0.0,U
2018,Shubham Agrawal,,0.0,U
2018,Shubham Ranjane,,0.0,U
2018,Shubham Singh Rohilla,,0.0,U
2018,Siddhant Sharma,,0.0,U
2018,Siddharth Desai,,0.0,U
2018,Sidhant Dobal,,0.0,U
2018,Smit Patel,,0.0,U
2018,Sohraab Dhaliwal,,0.0,U
2018,Srikar Bharat Kona,,0.0,U
2018,Stephen Chipurupalli,,0.0,U
2018,Subodh Bhati,,0.0,U
2018,Sumanth Bodapati,,0.0,U
2018,Sumeet Verma,,0.0,U
2018,Sumit Ruikar,,0.0,U
2018,Swapnil Singh,,0.0,U
2018,Tanveer Ul Haq,,0.0,U
2018,Tejas Baroka,,0.0,U
2018,Thomas Kaber,,0.0,U
2018,Tushar Deshpande,,0.0,U
2018,Umar Nazir Mir,,0.0,U
2018,Unmukt Chand,,0.0,U
2018,Vaibhav Rawal,,0.0,U
2018,Varun Khanna,,0.0,U
2018,Veer Singh,,0.0,U
2018,Vignesh Moorthy,,0.0,U
2018,Vikas Tokas,,0.0,U
2018,Vinay Choudhary,,0.0,U
2018,Vinod C V,,0.0,U
2018,Virat Singh,,0.0,U
2018,Vishnu Vinod,,0.0,U
2018,Vivek Singh,,0.0,U
2018,Vyshak Vijay Kumar,,0.0,U
2018,Writtick Chatterjee,,0.0,U
2018,Yarra Raj,,0.0,U
2018,Yash Sehrawat,,0.0,U
2018,Yogesh Nagar,,0.0,U
2018,Yomahesh Kumar,,0.0,U
2018,Yuvraj Chudasama,,0.0,U
2018,Zeeshan Ansari,,0.0,U
2019,Ms dhoni,Chennai Super Kings,15.0,R
2019,Suresh Raina,Chennai Super Kings,11.0,R
2019,Deepak chahar,Chennai Super Kings,8.0,R
2019,Kedar jadhav,Chennai Super Kings,7.8,R
2019,Ravindra jadeja,Chennai Super Kings,7.0,R
2019,Dwayne bravo,Chennai Super Kings,6.4,R
2019,Mohit sharma,Chennai Super Kings,5.0,S
2019,Karn sharma,Chennai Super Kings,5.0,R
2019,Shane watson,Chennai Super Kings,4.0,R
2019,Shardul thakur,Chennai Super Kings,2.6,R
2019,Ambati rayudu,Chennai Super Kings,2.2,R
2019,Murali vijay,Chennai Super Kings,2.0,S
2019,Harbhajan singh,Chennai Super Kings,2.0,R
2019,Faf du Plessis,Chennai Super Kings,1.6,R
2019,Imran Tahir,Chennai Super Kings,1.0,S
2019,Sam billings,Chennai Super Kings,1.0,R
2019,Mitchell santner,Chennai Super Kings,0.5,S
2019,Scott kuggeleijn,Chennai Super Kings,0.5,S
2019,Dhruv shorey,Chennai Super Kings,0.2,R
2019,Sandeep lamichhane,Delhi Capitals,20.0,S
2019,Chris morris,Delhi Capitals,11.0,S
2019,Rishabh pant,Delhi Capitals,8.0,R
2019,Shreyas iyer,Delhi Capitals,7.0,R
2019,Colin Ingram,Delhi Capitals,6.4,S
2019,Shikhar dhawan,Delhi Capitals,5.2,S
2019,Axar patel,Delhi Capitals,5.0,S
2019,Kagiso Rabada,Delhi Capitals,4.2,R
2019,Amit mishra,Delhi Capitals,4.0,R
2019,Rahul tewatia,Delhi Capitals,3.0,S
2019,Hanuma vihari,Delhi Capitals,2.0,S
2019,Sherfane rutherford,Delhi Capitals,2.0,S
2019,Colin munro,Delhi Capitals,1.9,S
2019,Prithvi shaw,Delhi Capitals,1.2,R
2019,Ishant sharma,Delhi Capitals,1.1,S
2019,Avesh khan,Delhi Capitals,0.7,S
2019,Keemo Paul,Delhi Capitals,0.5,S
2019,Jagadeesha suchith,Delhi Capitals,0.2,S
2019,Harshal patel,Delhi Capitals,0.2,S
2019,Trent boult,,0.0,U
2019,Lokesh rahul,Kings XI Punjab,11.0,R
2019,Varun chakravarthy,Kings XI Punjab,8.4,S
2019,Ravichandran ashwin,Kings XI Punjab,7.6,R
2019,Sam Curran,Kings XI Punjab,7.2,S
2019,Andrew tye,Kings XI Punjab,7.2,R
2019,Karun nair,Kings XI Punjab,5.6,R
2019,Mohammad shami,Kings XI Punjab,4.8,S
2019,Simran singh,Kings XI Punjab,4.8,S
2019,Nicholas Pooran,Kings XI Punjab,4.2,S
2019,Ankit rajpoot,Kings XI Punjab,3.0,S
2019,David Miller,Kings XI Punjab,3.0,S
2019,Murugan ashwin,Kings XI Punjab,2.2,S
2019,Hardus Viljoen,Kings XI Punjab,2.0,S
2019,Chris gayle,Kings XI Punjab,2.0,R
2019,Mayank agarwal,Kings XI Punjab,1.0,S
2019,Moises henriques,Kings XI Punjab,1.0,S
2019,Sarfaraz khan,Kings XI Punjab,0.25,S
2019,Harpreet brar,Kings XI Punjab,0.2,S
2019,Arshdeep singh,,0.0,U
2019,Mandeep singh,,0.0,U
2019,Sunil narine,Kolkata Knight Riders,12.5,R
2019,Chris lynn,Kolkata Knight Riders,9.6,S
2019,Andre russell,Kolkata Knight Riders,8.5,R
2019,Dinesh karthik,Kolkata Knight Riders,7.4,R
2019,Robin uthappa,Kolkata Knight Riders,6.4,R
2019,Kuldeep yadav,Kolkata Knight Riders,5.8,R
